,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla
59912,2006-09-17,19154,COLIDER,,AMAZONAS,TELES PIRES,MT
59913,2014-12-23,19154,COLIDER,,AMAZONAS,TELES PIRES,MT
59914,2018-04-01,19154,COLIDER,1932.85,AMAZONAS,TELES PIRES,MT
59915,2018-04-03,19154,COLIDER,1915.72,AMAZONAS,TELES PIRES,MT
59916,2018-04-06,19154,COLIDER,1921.58,AMAZONAS,TELES PIRES,MT
59917,2018-04-07,19154,COLIDER,1903.58,AMAZONAS,TELES PIRES,MT
59918,2018-04-08,19154,COLIDER,1854.0,AMAZONAS,TELES PIRES,MT
59919,2018-04-09,19154,COLIDER,1807.42,AMAZONAS,TELES PIRES,MT
59920,2018-04-11,19154,COLIDER,1844.43,AMAZONAS,TELES PIRES,MT
59921,2018-04-15,19154,COLIDER,1771.57,AMAZONAS,TELES PIRES,MT
59922,2018-04-18,19154,COLIDER,1587.99,AMAZONAS,TELES PIRES,MT
59923,2018-04-22,19154,COLIDER,1300.86,AMAZONAS,TELES PIRES,MT
59924,2018-04-24,19154,COLIDER,1226.86,AMAZONAS,TELES PIRES,MT
59925,2018-04-27,19154,COLIDER,1155.0,AMAZONAS,TELES PIRES,MT
59926,2018-04-30,19154,COLIDER,1065.28,AMAZONAS,TELES PIRES,MT
59927,2018-05-06,19154,COLIDER,956.28,AMAZONAS,TELES PIRES,MT
59928,2018-05-07,19154,COLIDER,956.28,AMAZONAS,TELES PIRES,MT
59929,2018-05-08,19154,COLIDER,935.28,AMAZONAS,TELES PIRES,MT
59930,2018-05-14,19154,COLIDER,832.0,AMAZONAS,TELES PIRES,MT
59931,2018-05-15,19154,COLIDER,847.43,AMAZONAS,TELES PIRES,MT
59932,2018-05-17,19154,COLIDER,851.29,AMAZONAS,TELES PIRES,MT
59933,2018-05-23,19154,COLIDER,913.28,AMAZONAS,TELES PIRES,MT
59934,2018-05-24,19154,COLIDER,888.28,AMAZONAS,TELES PIRES,MT
59935,2018-05-25,19154,COLIDER,886.0,AMAZONAS,TELES PIRES,MT
59936,2018-05-27,19154,COLIDER,848.0,AMAZONAS,TELES PIRES,MT
59937,2018-05-29,19154,COLIDER,800.0,AMAZONAS,TELES PIRES,MT
59938,2018-05-31,19154,COLIDER,770.28,AMAZONAS,TELES PIRES,MT
59939,2018-06-01,19154,COLIDER,750.57,AMAZONAS,TELES PIRES,MT
59940,2018-06-02,19154,COLIDER,750.57,AMAZONAS,TELES PIRES,MT
59941,2018-06-03,19154,COLIDER,749.57,AMAZONAS,TELES PIRES,MT
59942,2018-06-07,19154,COLIDER,693.0,AMAZONAS,TELES PIRES,MT
59943,2018-06-09,19154,COLIDER,683.43,AMAZONAS,TELES PIRES,MT
59944,2018-06-11,19154,COLIDER,670.0,AMAZONAS,TELES PIRES,MT
59945,2018-06-12,19154,COLIDER,670.0,AMAZONAS,TELES PIRES,MT
59946,2018-06-13,19154,COLIDER,675.72,AMAZONAS,TELES PIRES,MT
59947,2018-06-17,19154,COLIDER,647.0,AMAZONAS,TELES PIRES,MT
59948,2018-06-18,19154,COLIDER,647.0,AMAZONAS,TELES PIRES,MT
59949,2018-06-19,19154,COLIDER,647.0,AMAZONAS,TELES PIRES,MT
59950,2018-06-20,19154,COLIDER,628.28,AMAZONAS,TELES PIRES,MT
59951,2018-06-21,19154,COLIDER,616.28,AMAZONAS,TELES PIRES,MT
59952,2018-06-22,19154,COLIDER,624.28,AMAZONAS,TELES PIRES,MT
59953,2018-06-23,19154,COLIDER,609.85,AMAZONAS,TELES PIRES,MT
59954,2018-06-25,19154,COLIDER,588.86,AMAZONAS,TELES PIRES,MT
59955,2018-06-26,19154,COLIDER,583.43,AMAZONAS,TELES PIRES,MT
59956,2018-06-27,19154,COLIDER,586.28,AMAZONAS,TELES PIRES,MT
59957,2018-06-28,19154,COLIDER,583.57,AMAZONAS,TELES PIRES,MT
59958,2018-07-01,19154,COLIDER,578.0,AMAZONAS,TELES PIRES,MT
59959,2018-07-02,19154,COLIDER,578.0,AMAZONAS,TELES PIRES,MT
59960,2018-07-08,19154,COLIDER,547.0,AMAZONAS,TELES PIRES,MT
59961,2018-07-09,19154,COLIDER,551.72,AMAZONAS,TELES PIRES,MT
59962,2018-07-11,19154,COLIDER,545.0,AMAZONAS,TELES PIRES,MT
59963,2018-07-12,19154,COLIDER,536.28,AMAZONAS,TELES PIRES,MT
59964,2018-07-13,19154,COLIDER,536.28,AMAZONAS,TELES PIRES,MT
59965,2018-07-17,19154,COLIDER,520.0,AMAZONAS,TELES PIRES,MT
59966,2018-07-19,19154,COLIDER,510.0,AMAZONAS,TELES PIRES,MT
59967,2018-07-20,19154,COLIDER,528.72,AMAZONAS,TELES PIRES,MT
59968,2018-07-23,19154,COLIDER,510.0,AMAZONAS,TELES PIRES,MT
59969,2018-07-27,19154,COLIDER,487.0,AMAZONAS,TELES PIRES,MT
59970,2018-07-29,19154,COLIDER,487.0,AMAZONAS,TELES PIRES,MT
59971,2018-07-31,19154,COLIDER,483.72,AMAZONAS,TELES PIRES,MT
59972,2018-08-04,19154,COLIDER,459.72,AMAZONAS,TELES PIRES,MT
59973,2018-08-06,19154,COLIDER,451.43,AMAZONAS,TELES PIRES,MT
59974,2018-08-13,19154,COLIDER,427.43,AMAZONAS,TELES PIRES,MT
59975,2018-08-14,19154,COLIDER,432.15,AMAZONAS,TELES PIRES,MT
59976,2018-08-15,19154,COLIDER,432.15,AMAZONAS,TELES PIRES,MT
59977,2018-08-19,19154,COLIDER,422.0,AMAZONAS,TELES PIRES,MT
59978,2018-08-20,19154,COLIDER,422.0,AMAZONAS,TELES PIRES,MT
59979,2018-08-21,19154,COLIDER,403.28,AMAZONAS,TELES PIRES,MT
59980,2018-08-24,19154,COLIDER,422.0,AMAZONAS,TELES PIRES,MT
59981,2018-08-30,19154,COLIDER,418.72,AMAZONAS,TELES PIRES,MT
59982,2018-08-31,19154,COLIDER,409.72,AMAZONAS,TELES PIRES,MT
59983,2018-09-01,19154,COLIDER,414.43,AMAZONAS,TELES PIRES,MT
59984,2018-09-02,19154,COLIDER,414.43,AMAZONAS,TELES PIRES,MT
59985,2018-09-05,19154,COLIDER,395.72,AMAZONAS,TELES PIRES,MT
59986,2018-09-06,19154,COLIDER,396.72,AMAZONAS,TELES PIRES,MT
59987,2018-09-08,19154,COLIDER,396.72,AMAZONAS,TELES PIRES,MT
59988,2018-09-09,19154,COLIDER,378.0,AMAZONAS,TELES PIRES,MT
59989,2018-09-12,19154,COLIDER,378.0,AMAZONAS,TELES PIRES,MT
59990,2018-09-13,19154,COLIDER,378.0,AMAZONAS,TELES PIRES,MT
59991,2018-09-14,19154,COLIDER,378.0,AMAZONAS,TELES PIRES,MT
59992,2018-09-15,19154,COLIDER,378.0,AMAZONAS,TELES PIRES,MT
59993,2018-09-16,19154,COLIDER,387.85,AMAZONAS,TELES PIRES,MT
59994,2018-09-18,19154,COLIDER,400.0,AMAZONAS,TELES PIRES,MT
59995,2018-09-19,19154,COLIDER,395.72,AMAZONAS,TELES PIRES,MT
59996,2018-09-21,19154,COLIDER,395.72,AMAZONAS,TELES PIRES,MT
59997,2018-09-22,19154,COLIDER,396.72,AMAZONAS,TELES PIRES,MT
59998,2018-09-27,19154,COLIDER,502.72,AMAZONAS,TELES PIRES,MT
59999,2018-09-29,19154,COLIDER,457.85,AMAZONAS,TELES PIRES,MT
60000,2018-09-30,19154,COLIDER,470.28,AMAZONAS,TELES PIRES,MT
60001,2018-10-02,19154,COLIDER,511.0,AMAZONAS,TELES PIRES,MT
60002,2018-10-05,19154,COLIDER,443.43,AMAZONAS,TELES PIRES,MT
60003,2018-10-08,19154,COLIDER,440.72,AMAZONAS,TELES PIRES,MT
60004,2018-10-09,19154,COLIDER,460.0,AMAZONAS,TELES PIRES,MT
60005,2018-10-11,19154,COLIDER,510.0,AMAZONAS,TELES PIRES,MT
60006,2018-10-12,19154,COLIDER,578.0,AMAZONAS,TELES PIRES,MT
60007,2018-10-13,19154,COLIDER,590.85,AMAZONAS,TELES PIRES,MT
60008,2018-10-15,19154,COLIDER,570.85,AMAZONAS,TELES PIRES,MT
60009,2018-10-16,19154,COLIDER,540.57,AMAZONAS,TELES PIRES,MT
60010,2018-10-17,19154,COLIDER,518.57,AMAZONAS,TELES PIRES,MT
60011,2018-10-20,19154,COLIDER,513.28,AMAZONAS,TELES PIRES,MT
60012,2018-10-23,19154,COLIDER,495.0,AMAZONAS,TELES PIRES,MT
60013,2018-10-24,19154,COLIDER,498.86,AMAZONAS,TELES PIRES,MT
60014,2018-10-25,19154,COLIDER,499.43,AMAZONAS,TELES PIRES,MT
60015,2018-10-26,19154,COLIDER,506.72,AMAZONAS,TELES PIRES,MT
60016,2018-10-28,19154,COLIDER,552.72,AMAZONAS,TELES PIRES,MT
60017,2018-10-29,19154,COLIDER,558.72,AMAZONAS,TELES PIRES,MT
60018,2018-10-30,19154,COLIDER,556.57,AMAZONAS,TELES PIRES,MT
60019,2018-10-31,19154,COLIDER,579.57,AMAZONAS,TELES PIRES,MT
60020,2018-11-01,19154,COLIDER,598.28,AMAZONAS,TELES PIRES,MT
60021,2018-11-04,19154,COLIDER,571.0,AMAZONAS,TELES PIRES,MT
60022,2018-11-08,19154,COLIDER,612.72,AMAZONAS,TELES PIRES,MT
60023,2018-11-09,19154,COLIDER,650.15,AMAZONAS,TELES PIRES,MT
60024,2018-11-10,19154,COLIDER,688.58,AMAZONAS,TELES PIRES,MT
60025,2018-11-11,19154,COLIDER,700.86,AMAZONAS,TELES PIRES,MT
60026,2018-11-12,19154,COLIDER,690.57,AMAZONAS,TELES PIRES,MT
60027,2018-11-13,19154,COLIDER,710.85,AMAZONAS,TELES PIRES,MT
60028,2018-11-14,19154,COLIDER,741.85,AMAZONAS,TELES PIRES,MT
60029,2018-11-15,19154,COLIDER,740.85,AMAZONAS,TELES PIRES,MT
60030,2018-11-16,19154,COLIDER,744.57,AMAZONAS,TELES PIRES,MT
60031,2018-11-17,19154,COLIDER,751.0,AMAZONAS,TELES PIRES,MT
60032,2018-11-18,19154,COLIDER,788.43,AMAZONAS,TELES PIRES,MT
60033,2018-11-19,19154,COLIDER,809.72,AMAZONAS,TELES PIRES,MT
60034,2018-11-25,19154,COLIDER,938.72,AMAZONAS,TELES PIRES,MT
60035,2018-11-26,19154,COLIDER,959.28,AMAZONAS,TELES PIRES,MT
60036,2018-11-27,19154,COLIDER,965.28,AMAZONAS,TELES PIRES,MT
60037,2018-11-28,19154,COLIDER,915.57,AMAZONAS,TELES PIRES,MT
60038,2018-12-01,19154,COLIDER,1321.42,AMAZONAS,TELES PIRES,MT
60039,2018-12-02,19154,COLIDER,1391.41,AMAZONAS,TELES PIRES,MT
60040,2018-12-04,19154,COLIDER,1390.01,AMAZONAS,TELES PIRES,MT
60041,2018-12-05,19154,COLIDER,1393.44,AMAZONAS,TELES PIRES,MT
60042,2018-12-07,19154,COLIDER,1413.71,AMAZONAS,TELES PIRES,MT
60043,2018-12-09,19154,COLIDER,1456.28,AMAZONAS,TELES PIRES,MT
60044,2018-12-10,19154,COLIDER,1493.72,AMAZONAS,TELES PIRES,MT
60045,2018-12-11,19154,COLIDER,1484.28,AMAZONAS,TELES PIRES,MT
60046,2018-12-13,19154,COLIDER,1432.14,AMAZONAS,TELES PIRES,MT
60047,2018-12-15,19154,COLIDER,1318.86,AMAZONAS,TELES PIRES,MT
60048,2018-12-17,19154,COLIDER,1149.42,AMAZONAS,TELES PIRES,MT
60049,2018-12-18,19154,COLIDER,1086.28,AMAZONAS,TELES PIRES,MT
60050,2018-12-21,19154,COLIDER,938.15,AMAZONAS,TELES PIRES,MT
60051,2018-12-25,19154,COLIDER,858.0,AMAZONAS,TELES PIRES,MT
60052,2018-12-26,19154,COLIDER,858.72,AMAZONAS,TELES PIRES,MT
60053,2018-12-27,19154,COLIDER,907.58,AMAZONAS,TELES PIRES,MT
60054,2018-12-28,19154,COLIDER,997.72,AMAZONAS,TELES PIRES,MT
60055,2018-12-30,19154,COLIDER,1089.72,AMAZONAS,TELES PIRES,MT
60056,2018-12-31,19154,COLIDER,1094.58,AMAZONAS,TELES PIRES,MT
60057,2019-01-02,19154,COLIDER,1114.72,AMAZONAS,TELES PIRES,MT
60058,2019-01-03,19154,COLIDER,1131.28,AMAZONAS,TELES PIRES,MT
60059,2019-01-04,19154,COLIDER,1159.0,AMAZONAS,TELES PIRES,MT
60060,2019-01-05,19154,COLIDER,1211.72,AMAZONAS,TELES PIRES,MT
60061,2019-01-06,19154,COLIDER,1247.28,AMAZONAS,TELES PIRES,MT
60062,2019-01-08,19154,COLIDER,1311.57,AMAZONAS,TELES PIRES,MT
60063,2019-01-09,19154,COLIDER,1361.28,AMAZONAS,TELES PIRES,MT
60064,2019-01-13,19154,COLIDER,1268.28,AMAZONAS,TELES PIRES,MT
60065,2019-01-15,19154,COLIDER,1177.57,AMAZONAS,TELES PIRES,MT
60066,2019-01-16,19154,COLIDER,1136.28,AMAZONAS,TELES PIRES,MT
60067,2019-01-19,19154,COLIDER,1016.0,AMAZONAS,TELES PIRES,MT
60068,2019-01-20,19154,COLIDER,986.85,AMAZONAS,TELES PIRES,MT
60069,2019-01-26,19154,COLIDER,820.14,AMAZONAS,TELES PIRES,MT
60070,2019-01-27,19154,COLIDER,819.71,AMAZONAS,TELES PIRES,MT
60071,2019-01-30,19154,COLIDER,1194.74,AMAZONAS,TELES PIRES,MT
60072,2019-01-31,19154,COLIDER,458.86,AMAZONAS,TELES PIRES,MT
60073,2019-02-05,19154,COLIDER,407.42,AMAZONAS,TELES PIRES,MT
60074,2019-02-06,19154,COLIDER,362.28,AMAZONAS,TELES PIRES,MT
60075,2019-02-07,19154,COLIDER,397.72,AMAZONAS,TELES PIRES,MT
60076,2019-02-09,19154,COLIDER,502.28,AMAZONAS,TELES PIRES,MT
60077,2019-02-10,19154,COLIDER,1009.44,AMAZONAS,TELES PIRES,MT
60078,2019-02-12,19154,COLIDER,1339.85,AMAZONAS,TELES PIRES,MT
60079,2019-02-14,19154,COLIDER,1070.28,AMAZONAS,TELES PIRES,MT
60080,2019-02-15,19154,COLIDER,819.56,AMAZONAS,TELES PIRES,MT
60081,2019-02-16,19154,COLIDER,969.59,AMAZONAS,TELES PIRES,MT
60082,2019-02-17,19154,COLIDER,1041.72,AMAZONAS,TELES PIRES,MT
60083,2019-02-20,19154,COLIDER,1370.31,AMAZONAS,TELES PIRES,MT
60084,2019-02-28,19154,COLIDER,1990.71,AMAZONAS,TELES PIRES,MT
60085,2019-03-01,19154,COLIDER,1967.71,AMAZONAS,TELES PIRES,MT
60086,2019-03-06,19154,COLIDER,2032.0,AMAZONAS,TELES PIRES,MT
60087,2019-03-07,19154,COLIDER,2001.0,AMAZONAS,TELES PIRES,MT
60088,2019-03-11,19154,COLIDER,2003.72,AMAZONAS,TELES PIRES,MT
60089,2019-03-15,19154,COLIDER,1994.29,AMAZONAS,TELES PIRES,MT
60090,2019-03-16,19154,COLIDER,1699.44,AMAZONAS,TELES PIRES,MT
60091,2019-03-18,19154,COLIDER,1034.57,AMAZONAS,TELES PIRES,MT
60092,2019-03-19,19154,COLIDER,880.15,AMAZONAS,TELES PIRES,MT
60093,2019-03-21,19154,COLIDER,684.42,AMAZONAS,TELES PIRES,MT
60094,2019-03-22,19154,COLIDER,580.85,AMAZONAS,TELES PIRES,MT
60095,2019-03-24,19154,COLIDER,540.85,AMAZONAS,TELES PIRES,MT
60096,2019-03-25,19154,COLIDER,611.86,AMAZONAS,TELES PIRES,MT
60097,2019-03-29,19154,COLIDER,526.72,AMAZONAS,TELES PIRES,MT
60098,2019-04-02,19154,COLIDER,546.15,AMAZONAS,TELES PIRES,MT
60099,2019-04-03,19154,COLIDER,642.57,AMAZONAS,TELES PIRES,MT
60100,2019-04-04,19154,COLIDER,583.7,AMAZONAS,TELES PIRES,MT
60101,2019-04-06,19154,COLIDER,573.0,AMAZONAS,TELES PIRES,MT
60102,2019-04-07,19154,COLIDER,570.72,AMAZONAS,TELES PIRES,MT
60103,2019-04-09,19154,COLIDER,913.87,AMAZONAS,TELES PIRES,MT
60104,2019-04-11,19154,COLIDER,1264.28,AMAZONAS,TELES PIRES,MT
60105,2019-04-13,19154,COLIDER,1427.99,AMAZONAS,TELES PIRES,MT
60106,2019-04-16,19154,COLIDER,1580.0,AMAZONAS,TELES PIRES,MT
60107,2019-04-17,19154,COLIDER,1622.01,AMAZONAS,TELES PIRES,MT
60108,2019-04-18,19154,COLIDER,1604.72,AMAZONAS,TELES PIRES,MT
60109,2019-04-21,19154,COLIDER,1467.85,AMAZONAS,TELES PIRES,MT
60110,2019-04-25,19154,COLIDER,1290.27,AMAZONAS,TELES PIRES,MT
60111,2019-04-26,19154,COLIDER,1264.99,AMAZONAS,TELES PIRES,MT
60112,2019-04-28,19154,COLIDER,1224.87,AMAZONAS,TELES PIRES,MT
60113,2019-05-02,19154,COLIDER,1126.28,AMAZONAS,TELES PIRES,MT
60114,2019-05-05,19154,COLIDER,1040.43,AMAZONAS,TELES PIRES,MT
60115,2019-05-07,19154,COLIDER,1044.15,AMAZONAS,TELES PIRES,MT
60116,2019-05-08,19154,COLIDER,1058.15,AMAZONAS,TELES PIRES,MT
60117,2019-05-09,19154,COLIDER,1038.43,AMAZONAS,TELES PIRES,MT
60118,2019-05-11,19154,COLIDER,1029.28,AMAZONAS,TELES PIRES,MT
60119,2019-05-13,19154,COLIDER,981.99,AMAZONAS,TELES PIRES,MT
60120,2019-05-14,19154,COLIDER,979.86,AMAZONAS,TELES PIRES,MT
60121,2019-05-15,19154,COLIDER,941.87,AMAZONAS,TELES PIRES,MT
60122,2019-05-17,19154,COLIDER,941.0,AMAZONAS,TELES PIRES,MT
60123,2019-05-19,19154,COLIDER,932.57,AMAZONAS,TELES PIRES,MT
60124,2019-05-20,19154,COLIDER,923.28,AMAZONAS,TELES PIRES,MT
60125,2019-05-21,19154,COLIDER,905.28,AMAZONAS,TELES PIRES,MT
60126,2019-05-23,19154,COLIDER,912.29,AMAZONAS,TELES PIRES,MT
60127,2019-05-26,19154,COLIDER,939.85,AMAZONAS,TELES PIRES,MT
60128,2019-05-29,19154,COLIDER,921.15,AMAZONAS,TELES PIRES,MT
60129,2019-05-30,19154,COLIDER,920.28,AMAZONAS,TELES PIRES,MT
60130,2019-05-31,19154,COLIDER,927.57,AMAZONAS,TELES PIRES,MT
60131,2019-06-01,19154,COLIDER,909.0,AMAZONAS,TELES PIRES,MT
60132,2019-06-05,19154,COLIDER,919.0,AMAZONAS,TELES PIRES,MT
60133,2019-06-06,19154,COLIDER,918.0,AMAZONAS,TELES PIRES,MT
60134,2019-06-07,19154,COLIDER,915.28,AMAZONAS,TELES PIRES,MT
60135,2019-06-09,19154,COLIDER,905.72,AMAZONAS,TELES PIRES,MT
60136,2019-06-10,19154,COLIDER,897.72,AMAZONAS,TELES PIRES,MT
60137,2019-06-12,19154,COLIDER,916.43,AMAZONAS,TELES PIRES,MT
60138,2019-06-14,19154,COLIDER,921.85,AMAZONAS,TELES PIRES,MT
60139,2019-06-16,19154,COLIDER,912.14,AMAZONAS,TELES PIRES,MT
60140,2019-06-17,19154,COLIDER,916.78,AMAZONAS,TELES PIRES,MT
60141,2019-06-19,19154,COLIDER,904.56,AMAZONAS,TELES PIRES,MT
60142,2019-06-20,19154,COLIDER,901.56,AMAZONAS,TELES PIRES,MT
60143,2019-06-25,19154,COLIDER,353.42,AMAZONAS,TELES PIRES,MT
60144,2019-06-28,19154,COLIDER,868.43,AMAZONAS,TELES PIRES,MT
60145,2019-06-30,19154,COLIDER,847.71,AMAZONAS,TELES PIRES,MT
60146,2019-07-01,19154,COLIDER,638.28,AMAZONAS,TELES PIRES,MT
60147,2019-07-02,19154,COLIDER,603.15,AMAZONAS,TELES PIRES,MT
60148,2019-07-03,19154,COLIDER,595.15,AMAZONAS,TELES PIRES,MT
60149,2019-07-05,19154,COLIDER,586.86,AMAZONAS,TELES PIRES,MT
60150,2019-07-06,19154,COLIDER,585.57,AMAZONAS,TELES PIRES,MT
60151,2019-07-09,19154,COLIDER,583.28,AMAZONAS,TELES PIRES,MT
60152,2019-07-10,19154,COLIDER,584.28,AMAZONAS,TELES PIRES,MT
60153,2019-07-13,19154,COLIDER,603.0,AMAZONAS,TELES PIRES,MT
60154,2019-07-17,19154,COLIDER,572.0,AMAZONAS,TELES PIRES,MT
60155,2019-07-19,19154,COLIDER,531.43,AMAZONAS,TELES PIRES,MT
60156,2019-07-21,19154,COLIDER,474.57,AMAZONAS,TELES PIRES,MT
60157,2019-07-22,19154,COLIDER,485.0,AMAZONAS,TELES PIRES,MT
60158,2019-07-25,19154,COLIDER,471.0,AMAZONAS,TELES PIRES,MT
60159,2019-07-29,19154,COLIDER,472.0,AMAZONAS,TELES PIRES,MT
60160,2019-07-30,19154,COLIDER,471.0,AMAZONAS,TELES PIRES,MT
60161,2019-07-31,19154,COLIDER,452.28,AMAZONAS,TELES PIRES,MT
60162,2019-08-01,19154,COLIDER,459.77,AMAZONAS,TELES PIRES,MT
60163,2019-08-04,19154,COLIDER,484.97,AMAZONAS,TELES PIRES,MT
60164,2019-08-06,19154,COLIDER,485.97,AMAZONAS,TELES PIRES,MT
60165,2019-08-09,19154,COLIDER,392.37,AMAZONAS,TELES PIRES,MT
60166,2019-08-10,19154,COLIDER,401.15,AMAZONAS,TELES PIRES,MT
60167,2019-08-13,19154,COLIDER,485.31,AMAZONAS,TELES PIRES,MT
60168,2019-08-16,19154,COLIDER,484.69,AMAZONAS,TELES PIRES,MT
60169,2019-08-18,19154,COLIDER,458.63,AMAZONAS,TELES PIRES,MT
60170,2019-08-19,19154,COLIDER,461.6,AMAZONAS,TELES PIRES,MT
60171,2019-08-22,19154,COLIDER,485.69,AMAZONAS,TELES PIRES,MT
60172,2019-08-24,19154,COLIDER,482.12,AMAZONAS,TELES PIRES,MT
60173,2019-08-29,19154,COLIDER,515.45,AMAZONAS,TELES PIRES,MT
60174,2019-08-30,19154,COLIDER,398.58,AMAZONAS,TELES PIRES,MT
60175,2019-09-01,19154,COLIDER,345.98,AMAZONAS,TELES PIRES,MT
60176,2019-09-04,19154,COLIDER,652.98,AMAZONAS,TELES PIRES,MT
60177,2019-09-05,19154,COLIDER,548.19,AMAZONAS,TELES PIRES,MT
60178,2019-09-06,19154,COLIDER,951.99,AMAZONAS,TELES PIRES,MT
60179,2019-09-07,19154,COLIDER,855.53,AMAZONAS,TELES PIRES,MT
60180,2019-09-08,19154,COLIDER,753.34,AMAZONAS,TELES PIRES,MT
60181,2019-09-10,19154,COLIDER,490.01,AMAZONAS,TELES PIRES,MT
60182,2019-09-11,19154,COLIDER,330.71,AMAZONAS,TELES PIRES,MT
60183,2019-09-12,19154,COLIDER,306.11,AMAZONAS,TELES PIRES,MT
60184,2019-09-15,19154,COLIDER,303.8,AMAZONAS,TELES PIRES,MT
60185,2019-09-16,19154,COLIDER,306.54,AMAZONAS,TELES PIRES,MT
60186,2019-09-17,19154,COLIDER,317.77,AMAZONAS,TELES PIRES,MT
60187,2019-09-18,19154,COLIDER,351.46,AMAZONAS,TELES PIRES,MT
60188,2019-09-19,19154,COLIDER,351.26,AMAZONAS,TELES PIRES,MT
60189,2019-09-21,19154,COLIDER,408.4,AMAZONAS,TELES PIRES,MT
60190,2019-09-23,19154,COLIDER,487.0,AMAZONAS,TELES PIRES,MT
60191,2019-09-25,19154,COLIDER,448.88,AMAZONAS,TELES PIRES,MT
60192,2019-09-26,19154,COLIDER,575.35,AMAZONAS,TELES PIRES,MT
60193,2019-10-03,19154,COLIDER,1019.72,AMAZONAS,TELES PIRES,MT
60194,2019-10-06,19154,COLIDER,454.06,AMAZONAS,TELES PIRES,MT
60195,2019-10-08,19154,COLIDER,543.03,AMAZONAS,TELES PIRES,MT
60196,2019-10-09,19154,COLIDER,434.89,AMAZONAS,TELES PIRES,MT
60197,2019-10-10,19154,COLIDER,420.6,AMAZONAS,TELES PIRES,MT
60198,2019-10-11,19154,COLIDER,580.74,AMAZONAS,TELES PIRES,MT
60199,2019-10-12,19154,COLIDER,588.23,AMAZONAS,TELES PIRES,MT
60200,2019-10-13,19154,COLIDER,595.72,AMAZONAS,TELES PIRES,MT
60201,2019-10-14,19154,COLIDER,600.23,AMAZONAS,TELES PIRES,MT
60202,2019-10-15,19154,COLIDER,601.14,AMAZONAS,TELES PIRES,MT
60203,2019-10-16,19154,COLIDER,604.11,AMAZONAS,TELES PIRES,MT
60204,2019-10-20,19154,COLIDER,578.81,AMAZONAS,TELES PIRES,MT
60205,2019-10-21,19154,COLIDER,580.49,AMAZONAS,TELES PIRES,MT
60206,2019-10-22,19154,COLIDER,571.1,AMAZONAS,TELES PIRES,MT
60207,2019-10-24,19154,COLIDER,599.38,AMAZONAS,TELES PIRES,MT
60208,2019-10-25,19154,COLIDER,591.03,AMAZONAS,TELES PIRES,MT
60209,2019-10-27,19154,COLIDER,590.86,AMAZONAS,TELES PIRES,MT
60210,2019-10-28,19154,COLIDER,593.55,AMAZONAS,TELES PIRES,MT
60211,2019-10-30,19154,COLIDER,568.87,AMAZONAS,TELES PIRES,MT
60212,2019-11-01,19154,COLIDER,601.62,AMAZONAS,TELES PIRES,MT
60213,2019-11-02,19154,COLIDER,597.15,AMAZONAS,TELES PIRES,MT
60214,2019-11-03,19154,COLIDER,599.02,AMAZONAS,TELES PIRES,MT
60215,2019-11-05,19154,COLIDER,593.74,AMAZONAS,TELES PIRES,MT
60216,2019-11-07,19154,COLIDER,586.77,AMAZONAS,TELES PIRES,MT
60217,2019-11-08,19154,COLIDER,587.72,AMAZONAS,TELES PIRES,MT
60218,2019-11-09,19154,COLIDER,575.72,AMAZONAS,TELES PIRES,MT
60219,2019-11-10,19154,COLIDER,562.6,AMAZONAS,TELES PIRES,MT
60220,2019-11-12,19154,COLIDER,592.37,AMAZONAS,TELES PIRES,MT
60221,2019-11-14,19154,COLIDER,534.28,AMAZONAS,TELES PIRES,MT
60222,2019-11-16,19154,COLIDER,600.37,AMAZONAS,TELES PIRES,MT
60223,2019-11-17,19154,COLIDER,597.53,AMAZONAS,TELES PIRES,MT
60224,2019-11-18,19154,COLIDER,592.45,AMAZONAS,TELES PIRES,MT
60225,2019-11-21,19154,COLIDER,794.91,AMAZONAS,TELES PIRES,MT
60226,2019-11-22,19154,COLIDER,798.14,AMAZONAS,TELES PIRES,MT
60227,2019-11-23,19154,COLIDER,804.88,AMAZONAS,TELES PIRES,MT
60228,2019-11-25,19154,COLIDER,688.51,AMAZONAS,TELES PIRES,MT
60229,2019-11-28,19154,COLIDER,693.19,AMAZONAS,TELES PIRES,MT
60230,2019-11-29,19154,COLIDER,662.51,AMAZONAS,TELES PIRES,MT
60231,2019-11-30,19154,COLIDER,671.55,AMAZONAS,TELES PIRES,MT
60232,2019-12-01,19154,COLIDER,763.87,AMAZONAS,TELES PIRES,MT
60233,2019-12-02,19154,COLIDER,759.03,AMAZONAS,TELES PIRES,MT
60234,2019-12-05,19154,COLIDER,789.8,AMAZONAS,TELES PIRES,MT
60235,2019-12-06,19154,COLIDER,799.99,AMAZONAS,TELES PIRES,MT
60236,2019-12-07,19154,COLIDER,773.79,AMAZONAS,TELES PIRES,MT
60237,2019-12-09,19154,COLIDER,794.66,AMAZONAS,TELES PIRES,MT
60238,2019-12-10,19154,COLIDER,825.44,AMAZONAS,TELES PIRES,MT
60239,2019-12-11,19154,COLIDER,828.7,AMAZONAS,TELES PIRES,MT
60240,2019-12-13,19154,COLIDER,838.76,AMAZONAS,TELES PIRES,MT
60241,2019-12-14,19154,COLIDER,838.9,AMAZONAS,TELES PIRES,MT
